"","quad","year","trackID","area","survives","age","distEdgeMin","allEdge","quadname","Grazing","Group"
"131","q24",54,99,11.52892,0,1,10.366247177124,0,"e1q4a.2","No","lb1"
"132","q24",54,100,9.435812,1,1,-0.0877251103520393,1,"e1q4a.2","No","lb1"
"133","q24",58,104,4.128656,0,1,5.96687412261963,0,"e1q4a.2","No","lb1"
"134","q24",58,105,13.47633,0,1,-0.0439116433262825,1,"e1q4a.2","No","lb1"
"135","q24",58,103,13.46346,1,1,6.47336769104004,0,"e1q4a.2","No","lb1"
"136","q24",58,101,15.91862,1,1,9.94060516357422,0,"e1q4a.2","No","lb1"
"137","q24",58,102,11.97126,0,1,13.9739646911621,0,"e1q4a.2","No","lb1"
"138","q24",61,106,22.62845,1,1,0.921673536300659,0,"e1q4a.2","No","lb1"
"139","q24",64,108,36.06948,1,1,0.0798517242074013,0,"e1q4a.2","No","lb1"
"140","q24",65,110,0.6769248,0,1,3.76204681396484,1,"e1q4a.2","No","lb1"
"141","q24",65,109,0.6769248,1,1,15.651985168457,0,"e1q4a.2","No","lb1"
"142","q24",67,112,11.3484,0,1,0.866653442382812,1,"e1q4a.2","No","lb1"
"143","q24",67,111,9.541923,0,1,7.55804443359375,0,"e1q4a.2","No","lb1"
"144","q25",34,23,9.757839,0,1,2.37345862388611,0,"e1q5.1","No","bb1"
"145","q25",34,22,6.716626,0,1,15.1061277389526,0,"e1q5.1","No","bb1"
"146","q25",35,24,5.37494,0,1,0.0488615967333317,1,"e1q5.1","No","bb1"
"147","q25",39,25,11.3674,0,1,13.9927968978882,0,"e1q5.1","No","bb1"
"148","q27",34,133,9.841923,0,1,12.6448030471802,0,"e1q5.3","No","bb1"
"149","q27",34,132,33.89123,1,1,13.7456359863281,0,"e1q5.3","No","bb1"
"150","q27",38,139,10.18588,0,1,20.4564437866211,0,"e1q5.3","No","bb1"
"151","q27",38,138,11.15428,0,1,13.1805419921875,0,"e1q5.3","No","bb1"
"152","q27",38,137,6.608072,0,1,45.064208984375,0,"e1q5.3","No","bb1"
"153","q27",38,140,3.884252,0,1,-0.438558042049408,1,"e1q5.3","No","bb1"
"154","q27",38,135,23.68227,0,1,2.17130279541016,0,"e1q5.3","No","bb1"
"155","q27",38,136,8.15287,0,1,9.91436767578125,0,"e1q5.3","No","bb1"
"156","q27",38,134,13.93252,0,1,-0.008880615234375,0,"e1q5.3","No","bb1"
"157","q27",39,143,11.27477,0,1,43.819206237793,0,"e1q5.3","No","bb1"
"158","q27",39,142,2.788628,0,1,3.58901643753052,0,"e1q5.3","No","bb1"
"159","q27",39,144,13.9553,0,1,32.4582595825195,0,"e1q5.3","No","bb1"
"160","q27",39,141,2.671208,0,1,2.65245819091797,1,"e1q5.3","No","bb1"
"161","q28",34,65,16.75027,0,1,28.1980743408203,0,"e1q5.4","No","bb1"
"162","q28",34,67,23.84873,0,1,31.1008605957031,0,"e1q5.4","No","bb1"
"163","q28",34,73,5.77632,0,1,0.71433699131012,1,"e1q5.4","No","bb1"
"164","q28",34,66,5.735596,0,1,30.4689025878906,0,"e1q5.4","No","bb1"
"165","q28",34,71,4.139535,0,1,21.5355453491211,0,"e1q5.4","No","bb1"
"166","q28",34,72,3.521637,0,1,5.51765823364258,0,"e1q5.4","No","bb1"
"167","q28",34,64,12.31536,0,1,21.8601760864258,0,"e1q5.4","No","bb1"
"168","q28",34,69,72.72318,0,1,26.440788269043,0,"e1q5.4","No","bb1"
"169","q28",34,70,6.609367,0,1,25.0615615844727,0,"e1q5.4","No","bb1"
"170","q28",34,62,48.65754,0,1,3.75199890136719,0,"e1q5.4","No","bb1"
"171","q28",34,68,17.50223,0,1,34.3686370849609,0,"e1q5.4","No","bb1"
"172","q28",34,61,9.56225,0,1,0.203102111816406,1,"e1q5.4","No","bb1"
"173","q28",34,63,5.137727,0,1,7.19441223144531,0,"e1q5.4","No","bb1"
"174","q28",39,80,10.80132,0,1,4.94477844238281,0,"e1q5.4","No","bb1"
"175","q28",39,82,29.59826,0,1,0.208221435546875,1,"e1q5.4","No","bb1"
"176","q28",39,81,7.244796,0,1,8.79084777832031,0,"e1q5.4","No","bb1"
"177","q30",35,136,3.428917,0,1,36.9666595458984,0,"e2q2.2","No","lb2"
"178","q30",35,134,13.9914,0,1,18.6648941040039,0,"e2q2.2","No","lb2"
"179","q30",35,135,2.102331,0,1,23.3050384521484,0,"e2q2.2","No","lb2"
"180","q30",35,132,4.889384,0,1,0.65618097782135,1,"e2q2.2","No","lb2"
"181","q30",35,133,8.71474,1,1,17.3734970092773,0,"e2q2.2","No","lb2"
"182","q30",35,137,9.32952,0,1,-0.154556274414062,1,"e2q2.2","No","lb2"
"183","q30",36,138,7.151419,1,1,14.1052093505859,0,"e2q2.2","No","lb2"
"184","q30",37,140,5.366856,0,1,5.87297058105469,0,"e2q2.2","No","lb2"
"185","q30",37,139,16.1612,0,1,0.0103836059570312,0,"e2q2.2","No","lb2"
"186","q30",37,141,3.439162,0,1,6.37970781326294,0,"e2q2.2","No","lb2"
"187","q30",37,143,24.13385,0,1,0.0043182373046875,0,"e2q2.2","No","lb2"
"188","q30",37,142,3.076851,0,1,4.99305152893066,0,"e2q2.2","No","lb2"
"189","q30",38,144,0.7266602,0,1,4.83843994140625,0,"e2q2.2","No","lb2"
"190","q30",38,148,3.91845,1,1,24.4799156188965,0,"e2q2.2","No","lb2"
"191","q30",38,149,1.911098,0,1,9.92708015441895,0,"e2q2.2","No","lb2"
"192","q30",38,147,4.426392,0,1,27.9893188476562,0,"e2q2.2","No","lb2"
"193","q30",38,145,2.53812,0,1,12.7886276245117,0,"e2q2.2","No","lb2"
"194","q30",38,146,4.766201,0,1,12.5897598266602,0,"e2q2.2","No","lb2"
"195","q30",38,150,1.748184,1,1,4.12027454376221,0,"e2q2.2","No","lb2"
"196","q30",39,151,2.118635,0,1,12.3051042556763,0,"e2q2.2","No","lb2"
"197","q30",42,153,13.56078,0,1,3.09363007545471,0,"e2q2.2","No","lb2"
"198","q30",42,152,14.50401,1,1,17.5939788818359,0,"e2q2.2","No","lb2"
"199","q30",46,154,26.80563,0,1,11.6387634277344,0,"e2q2.2","No","lb2"
"200","q30",51,155,3.553927,0,1,19.9320487976074,0,"e2q2.2","No","lb2"
"201","q30",52,157,13.04124,0,1,-0.00757366931065917,0,"e2q2.2","No","lb2"
"202","q30",52,156,9.57902,0,1,3.70463633537292,0,"e2q2.2","No","lb2"
"203","q30",55,159,9.780495,0,1,32.7540512084961,0,"e2q2.2","No","lb2"
"204","q30",55,158,23.78182,1,1,-0.00799075979739428,1,"e2q2.2","No","lb2"
"205","q30",56,160,13.70926,1,1,22.0110378265381,0,"e2q2.2","No","lb2"
"206","q30",58,161,14.16511,0,1,2.10437774658203,0,"e2q2.2","No","lb2"
"207","q30",58,162,5.928463,0,1,2.69649505615234,0,"e2q2.2","No","lb2"
"208","q30",58,166,15.03795,0,1,1.15348815917969,0,"e2q2.2","No","lb2"
"209","q30",58,167,13.14715,1,1,0.361349403858185,0,"e2q2.2","No","lb2"
"210","q30",58,164,9.82088,0,1,34.7160873413086,0,"e2q2.2","No","lb2"
"211","q30",58,165,8.502332,0,1,30.896297454834,0,"e2q2.2","No","lb2"
"212","q30",58,168,3.143405,1,1,0.209035858511925,1,"e2q2.2","No","lb2"
"213","q30",58,163,75.7903,1,1,0.607330322265625,0,"e2q2.2","No","lb2"
"214","q30",59,169,20.34064,1,1,32.2561569213867,0,"e2q2.2","No","lb2"
"215","q30",63,170,35.76961,0,1,0.233630955219269,0,"e2q2.2","No","lb2"
"216","q30",64,171,56.37601,0,1,5.57136249542236,0,"e2q2.2","No","lb2"
"217","q30",68,174,75.77791,0,1,7.55029487609863,0,"e2q2.2","No","lb2"
"218","q30",70,175,16.57062,1,1,8.48908519744873,0,"e2q2.2","No","lb2"
"219","q30",71,176,36.15984,0,1,6.07743835449219,0,"e2q2.2","No","lb2"
"220","q31",35,75,7.556353,0,1,8.36755752563477,0,"e2q2.3","No","lb2"
"221","q31",35,76,5.088301,0,1,19.3741149902344,0,"e2q2.3","No","lb2"
"222","q31",35,77,8.667545,0,1,14.0336313247681,0,"e2q2.3","No","lb2"
"223","q31",35,78,5.43838,0,1,12.5212745666504,0,"e2q2.3","No","lb2"
"224","q31",35,79,23.58171,0,1,23.5347080230713,0,"e2q2.3","No","lb2"
"225","q31",37,80,0.6962176,0,1,30.666654586792,0,"e2q2.3","No","lb2"
"226","q31",37,81,23.74801,0,1,1.29103088378906,0,"e2q2.3","No","lb2"
"227","q31",37,82,11.63296,0,1,6.81797027587891,0,"e2q2.3","No","lb2"
"228","q31",48,83,56.26521,1,1,-0.0575103759765625,0,"e2q2.3","No","lb2"
"229","q31",49,84,2.69175,1,1,3.39910888671875,0,"e2q2.3","No","lb2"
"230","q31",50,85,2.555088,0,1,17.1042861938477,0,"e2q2.3","No","lb2"
"231","q31",50,86,4.147853,0,1,10.0469436645508,0,"e2q2.3","No","lb2"
"232","q31",50,87,4.014492,0,1,29.1022644042969,0,"e2q2.3","No","lb2"
"233","q31",50,88,12.97752,1,1,26.5270042419434,0,"e2q2.3","No","lb2"
"234","q31",50,89,3.738371,0,1,22.0513610839844,0,"e2q2.3","No","lb2"
"235","q31",50,90,3.306686,0,1,19.052562713623,0,"e2q2.3","No","lb2"
"236","q31",50,91,8.438597,0,1,10.0375480651855,0,"e2q2.3","No","lb2"
"237","q31",53,92,68.89954,1,1,-0.353314369916916,0,"e2q2.3","No","lb2"
"238","q31",63,93,11.39127,0,1,9.03059864044189,0,"e2q2.3","No","lb2"
"239","q31",63,94,32.15964,0,1,32.3466873168945,0,"e2q2.3","No","lb2"
"240","q31",69,95,87.8912,0,1,-0.227899223566055,1,"e2q2.3","No","lb2"
"241","q32",33,30,37.7692,0,1,-0.002227783203125,0,"e2q2.4","No","lb2"
"242","q32",33,31,18.79135,1,1,-0.0013427734375,1,"e2q2.4","No","lb2"
"243","q32",33,32,2571.316,1,1,-0.0118637084960938,0,"e2q2.4","No","lb2"
"244","q32",33,33,359.9656,1,1,-0.00596370454877615,0,"e2q2.4","No","lb2"
"245","q32",33,34,1039.152,1,1,11.2687654495239,0,"e2q2.4","No","lb2"
"246","q32",33,35,760.18,1,1,-0.00344030978158116,0,"e2q2.4","No","lb2"
"247","q32",33,36,17.08576,1,1,0.00476837158203125,1,"e2q2.4","No","lb2"
"248","q32",33,37,36.15503,1,1,0.00482860673218966,1,"e2q2.4","No","lb2"
"249","q32",33,38,90.48537,1,1,2.60747694969177,0,"e2q2.4","No","lb2"
"250","q32",33,39,135.3096,1,1,0.00189284852240235,0,"e2q2.4","No","lb2"
"251","q32",33,40,147.2445,0,1,-0.00137148413341492,0,"e2q2.4","No","lb2"
"252","q32",33,41,168.6255,1,1,0.000457317772088572,0,"e2q2.4","No","lb2"
"253","q32",35,42,2.517032,0,1,0.642257690429688,1,"e2q2.4","No","lb2"
"254","q32",40,43,30.355,0,1,12.8499984741211,0,"e2q2.4","No","lb2"
"255","q32",40,44,13.3425,0,1,10.8000001907349,0,"e2q2.4","No","lb2"
"256","q32",45,45,13.26678,0,1,18.909423828125,0,"e2q2.4","No","lb2"
"257","q32",52,46,5.427618,0,1,6.65775060653687,0,"e2q2.4","No","lb2"
"258","q32",60,47,9.22523,1,1,12.5730266571045,0,"e2q2.4","No","lb2"
"259","q32",70,48,5.535899,0,1,-0.63394159078598,1,"e2q2.4","No","lb2"
